 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
141283,DEPARTMENT FOR WORK & PENSIONS,9628,1,637,DWP NHS CHARGES,02/12/2015,637,Compensation Budgets,Statutory Bodies
231115G,ADAM PHONES LTD===============,1137270,1,496,CELLULAR TELEPHONES,03/12/2015,496,Information and Communication Technology,ICT
141280,THAMES WATER UTILITIES LTD====,421104556,1,470.86,WATER & SEWERAGE RATES,03/12/2015,470.86,Technical And Service Support,Utilities
261115H,LAWRIE (J.G) CONSULTING,May-15,1,"1,086.35",PROFESSIONAL DEVELOPMENT,03/12/2015,"1,086.35",Central Finance,Legal Services
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,1,25.44,CLOTHING,03/12/2015,576.06,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,2,22.92,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,3,25.44,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,4,22.92,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,5,25.44,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,6,22.92,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,7,25.44,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,8,22.92,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,9,25.44,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,10,22.92,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,11,25.44,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,12,22.92,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,13,25.44,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,14,22.92,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,15,25.44,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,16,22.92,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,17,25.44,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,18,22.92,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,19,25.44,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,20,22.92,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,21,25.44,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,22,22.92,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,23,23.4,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
301115H,*HUNTER APPAREL SOLUTIONS LTD,66635,24,20.7,CLOTHING,03/12/2015,,Firefighter Trainees,Clothing
261115H,AFFINITY WATER,101069721,1,520,CURRENT HYDRANT COSTS,03/12/2015,520,Operational Resilience,Utilities
261115H,GEOGRAPHERS A-Z MAP CO LIMITED,1027042,1,"1,863.54",MAINTENANCE & SUPPORT,03/12/2015,"1,863.54",Information and Communication Technology,Stationery
800070580,*JAMES HUNTER (OUTFITTERS) LTD,108421,1,188.74,CLOTHING,03/12/2015,250.53,Operations Fire Stations,Clothing
800070580,*JAMES HUNTER (OUTFITTERS) LTD,108421,2,61.79,CLOTHING,03/12/2015,,Operations Fire Stations,Clothing
800070599,*JAMES HUNTER (OUTFITTERS) LTD,108440,1,188.74,CLOTHING,03/12/2015,299.73,Operations Fire Stations,Clothing
800070599,*JAMES HUNTER (OUTFITTERS) LTD,108440,2,61.79,CLOTHING,03/12/2015,,Operations Fire Stations,Clothing
800070599,*JAMES HUNTER (OUTFITTERS) LTD,108440,3,49.2,CLOTHING,03/12/2015,,Operations Fire Stations,Clothing
301115H,*SPRUE SAFETY PRODUCTS LTD====,1084424,1,"1,200.00",FIRE DETECTORS,03/12/2015,"1,200.00",Operations Non Fire Stations,Health & Safety
800070604,*JAMES HUNTER (OUTFITTERS) LTD,108445,1,293.13,CLOTHING,03/12/2015,293.13,Operations Fire Stations,Clothing
261115H,SURREY BLIND & CURTAIN CO=====,14884,1,540,PEST CONTROL,03/12/2015,540,Technical And Service Support,"Works - Construction, R&M"
261115H,LAERDAL MEDICAL LIMITED=======,2015/UK000022115,1,"18,501.34",OPERATIONAL EQUIP-PURCHASE,03/12/2015,"18,501.34",Central Operations,Healthcare
141281,MISS SARAH LE FEVRE===========,236056,1,"2,060.00",PROFESSIONAL FEES GENERAL,03/12/2015,"2,060.00",Legal & Democratic Services,Legal Services
261115H,GRADIENT CONSULTANTS LLP======,2470,1,245,ASBESTOS,03/12/2015,"1,715.00",Technical and Service Support,"Works - Construction, R&M"
261115H,GRADIENT CONSULTANTS LLP======,2470,2,245,ASBESTOS,03/12/2015,,Technical and Service Support,"Works - Construction, R&M"
261115H,GRADIENT CONSULTANTS LLP======,2470,3,245,ASBESTOS,03/12/2015,,Technical and Service Support,"Works - Construction, R&M"
261115H,GRADIENT CONSULTANTS LLP======,2470,4,245,ASBESTOS,03/12/2015,,Technical and Service Support,"Works - Construction, R&M"
261115H,GRADIENT CONSULTANTS LLP======,2470,5,245,ASBESTOS,03/12/2015,,Technical and Service Support,"Works - Construction, R&M"
261115H,GRADIENT CONSULTANTS LLP======,2470,6,245,ASBESTOS,03/12/2015,,Technical and Service Support,"Works - Construction, R&M"
261115H,GRADIENT CONSULTANTS LLP======,2470,7,245,ASBESTOS,03/12/2015,,Technical and Service Support,"Works - Construction, R&M"
261115H,B NOKES CONTRACTS LTD,3035,1,"1,340.00",STRATEGIC (NON CYCLICAL),03/12/2015,"1,340.00",Technical and Service Support,"Works - Construction, R&M"
261115H,DITTON ELECTRICAL CONTRACTS LT,3277.077/009,1,"5,537.84",PURCHASES-COMPUTER/EQUIPMENT,03/12/2015,"5,537.84",Information and Communication Technology,"Works - Construction, R&M"
261115H,EVOLUTION ENVIRONMENTAL LTD,4101,1,290,ASBESTOS,03/12/2015,"1,540.00",Technical and Service Support,"Works - Construction, R&M"
261115H,EVOLUTION ENVIRONMENTAL LTD,4101,2,250,ASBESTOS,03/12/2015,,Technical and Service Support,"Works - Construction, R&M"
261115H,EVOLUTION ENVIRONMENTAL LTD,4101,3,250,ASBESTOS,03/12/2015,,Technical and Service Support,"Works - Construction, R&M"
261115H,EVOLUTION ENVIRONMENTAL LTD,4101,4,250,ASBESTOS,03/12/2015,,Technical and Service Support,"Works - Construction, R&M"
261115H,EVOLUTION ENVIRONMENTAL LTD,4101,5,250,ASBESTOS,03/12/2015,,Technical and Service Support,"Works - Construction, R&M"
261115H,EVOLUTION ENVIRONMENTAL LTD,4101,6,250,ASBESTOS,03/12/2015,,Technical and Service Support,"Works - Construction, R&M"
261115H,CARPETS & FLOOR COVERS DIRECT=,4229,1,"3,983.92",FIXTURES & FITTINGS,03/12/2015,"5,325.16",Technical And Service Support,Building Constr Materials
261115H,CARPETS & FLOOR COVERS DIRECT=,4229,2,"1,341.24",FIXTURES & FITTINGS,03/12/2015,,Technical And Service Support,Building Constr Materials
171115H,UNDERSTANDING RECRUITMENT,4438,1,"5,600.00",CONSULTANTS,03/12/2015,"5,600.00",Information and Communication Technology,Human Resources
261115H,SAFEGUARD PEST CON. & ENV.LTD,46195,1,540,PEST CONTROL,03/12/2015,540,Technical And Service Support,Environmental Services
261115H,FOCUS & VISION TECHNOLOGY LTD,49075,1,589.22,MEDICAL EXPENSES CONTRACT,03/12/2015,589.22,HR Management,Healthcare
261115H,FOCUS & VISION TECHNOLOGY LTD,49140,1,"1,235.32",MEDICAL EXPENSES CONTRACT,03/12/2015,"1,235.32",HR Management,Healthcare
800069689,*OCS GROUP UK LTD,5000144854-01,1,"3,278.55",CATERING,03/12/2015,"3,278.55",Technical And Service Support,Catering
800069692,*OCS GROUP UK LTD,5000144854-04,1,687.72,CATERING,03/12/2015,687.72,Technical And Service Support,Catering
800070685,*OCS GROUP UK LTD,5000144855-22,1,400.5,REFRESHMENTS,03/12/2015,400.5,Community Safety Delivery,Catering
800070699,*OCS GROUP UK LTD,5000144855-36,1,427.2,REFRESHMENTS,03/12/2015,427.2,Fire Safety Regulation,Catering
800070708,*OCS GROUP UK LTD,5000144855-45,1,681,REFRESHMENTS,03/12/2015,681,Community Safety Delivery,Catering
800070730,*OCS GROUP UK LTD,5000144855-67,1,445,REFRESHMENTS,03/12/2015,445,Central Operations,Catering
141280,THAMES WATER UTILITIES LTD====,5044799354K,1,459.17,WATER & SEWERAGE RATES,03/12/2015,459.17,Technical And Service Support,Utilities
141280,THAMES WATER UTILITIES LTD====,5123443448K,1,982.48,WATER & SEWERAGE RATES,03/12/2015,982.48,Technical And Service Support,Utilities
261115H,FAHEY BUILDERS LTD============,5302,1,"5,167.00",STRATEGIC (NON CYCLICAL),03/12/2015,"5,167.00",Technical and Service Support,"Works - Construction, R&M"
191115H,CAPITA SECURE INFO SOLUTIONS,6060007629,1,"4,825.96",CAMS PURCHASES,03/12/2015,"4,825.96",Information and Communication Technology,ICT
301115H,BOND SOLON TRAINING LTD=======,6060294,1,480,PROFESSIONAL DEVELOPMENT,03/12/2015,480,Fire Safety Regulation,Human Resources
301115H,BOND SOLON TRAINING LTD=======,6060295,1,480,PROFESSIONAL DEVELOPMENT,03/12/2015,480,Fire Safety Regulation,Human Resources
301115H,BOND SOLON TRAINING LTD=======,6060296,1,480.01,PROFESSIONAL DEVELOPMENT,03/12/2015,480.01,Fire Safety Regulation,Human Resources
141281,THE CONSULTATION INSTITUTE,63014,1,325,PROFESSIONAL DEVELOPMENT,03/12/2015,325,Communications,Human Resources
261115H,CORE SURVEYSLTD===============,6450,1,210,ASBESTOS,03/12/2015,550,Technical and Service Support,"Works - Construction, R&M"
261115H,CORE SURVEYSLTD===============,6450,2,170,ASBESTOS,03/12/2015,,Technical and Service Support,"Works - Construction, R&M"
261115H,CORE SURVEYSLTD===============,6450,3,170,ASBESTOS,03/12/2015,,Technical and Service Support,"Works - Construction, R&M"
261115H,CORE SURVEYSLTD===============,6452,1,"1,200.00",DEVELOPMENT  EXPENSES-CONTRACT,03/12/2015,"1,200.00",Technical and Service Support,"Works - Construction, R&M"
261115H,CORE SURVEYSLTD===============,6453,1,"1,252.50",STRATEGIC (NON CYCLICAL),03/12/2015,"1,252.50",Technical And Service Support,"Works - Construction, R&M"
301115H,CORE SURVEYSLTD===============,6456,1,"1,350.00",DEVELOPMENT  EXPENSES-CONTRACT,03/12/2015,"1,350.00",Technical and Service Support,"Works - Construction, R&M"
261115H,EMPHASIS TRAINING LIMITED,6549,1,"2,703.10",PROFESSIONAL DEVELOPMENT,03/12/2015,"2,703.10",Operational Policy,Human Resources
261115H,EMPHASIS TRAINING LIMITED,6587,1,"5,241.58",PROFESSIONAL DEVELOPMENT,03/12/2015,"5,241.58",Operational Policy,Human Resources
261115H,SWEETT  UK LTD,7057237,1,326.34,STRATEGIC (NON CYCLICAL),03/12/2015,326.34,Technical and Service Support,"Works - Construction, R&M"
261115H,SWEETT  UK LTD,7062592,1,850,PROF FEES-MISCELLANEOUS,03/12/2015,850,Technical and Service Support,"Works - Construction, R&M"
261115H,SWEETT  UK LTD,7063761,1,321.17,STRATEGIC (NON CYCLICAL),03/12/2015,321.17,Technical and Service Support,"Works - Construction, R&M"
261115H,SWEETT  UK LTD,7064645,1,"2,132.24",PROF FEES-MISCELLANEOUS,03/12/2015,"2,558.86",Technical and Service Support,"Works - Construction, R&M"
