 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
141532,LAMBERT SMITH HAMPTON========,74893,1,"18,958.17",PREMIUMS,04/07/2016,"18,958.17",Central Finance,Consultancy
290616K,PROLEC CONTRACTORS LTD,10540,1,"8,837.75",PLANNED BUILDING DECORATIONS,04/07/2016,"8,837.75",Technical and Service Support,Building Constr Materials
160616G,MISCO UK LTD,10684948,1,506.82,ACQUISITIONS,04/07/2016,"1,023.63",Information and Communication Technology,ICT
160616G,MISCO UK LTD,10684948,2,506.82,ACQUISITIONS,04/07/2016,,Fire Safety Regulation,ICT
160616G,MISCO UK LTD,10684948,3,9.99,ACQUISITIONS,04/07/2016,,Fire Safety Regulation,ICT
280616G,*SPRUE SAFETY PRODUCTS LTD====,1093319,1,"1,112.40",FIRE DETECTORS,04/07/2016,"1,112.40",Fire Stations (South West),Health & Safety
290616K,*SPRUE SAFETY PRODUCTS LTD====,1093328,1,"1,236.00",FIRE DETECTORS,04/07/2016,"1,236.00",Fire Stations (North West),Health & Safety
290616K,*SPRUE SAFETY PRODUCTS LTD====,1093360,1,865.2,FIRE DETECTORS,04/07/2016,865.2,Fire Stations (South West),Health & Safety
141525,CORONA ENERGY RETAIL 4 LTD,1115305161,1,501.38,GAS,04/07/2016,"7,758.74",Technical and Service Support,Utilities
141525,CORONA ENERGY RETAIL 4 LTD,1115305161,2,22.38,GAS,04/07/2016,,Technical and Service Support,Utilities
141525,CORONA ENERGY RETAIL 4 LTD,1115305161,3,178.06,GAS,04/07/2016,,Technical and Service Support,Utilities
141525,CORONA ENERGY RETAIL 4 LTD,1115305161,4,367.55,GAS,04/07/2016,,Technical and Service Support,Utilities
141525,CORONA ENERGY RETAIL 4 LTD,1115305161,5,76.93,GAS,04/07/2016,,Technical and Service Support,Utilities
141525,CORONA ENERGY RETAIL 4 LTD,1115305161,6,362.61,GAS,04/07/2016,,Technical and Service Support,Utilities
