 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid
139623,L B OF LAMBETH================,72829579A,1,"1,505.79",PROPERTY RATES,04/04/12,"1,505.79"
139625,DEPARTMENT FOR WORK & PENSIONS,7641,1,695.00,DOCTORS/MEDICAL FEES,04/04/12,695.00
040412A,TURNER & TOWNSEND PROJECT MNGT,000528169,1,"13,167.12",PROFESSIONAL FEES - MISC,10/04/12,"13,167.12"
040412A,FAITHORN FARRELL TIMMS========,007600,1,645.00,STRATEGIC (NON CYCLICAL),10/04/12,"1,645.00"
040412A,FAITHORN FARRELL TIMMS========,007600,2,"1,000.00",STRATEGIC (NON CYCLICAL),10/04/12,
040412A,FAITHORN FARRELL TIMMS========,007746,1,735.00,STRATEGIC (NON CYCLICAL),10/04/12,735.00
040412A,FAITHORN FARRELL TIMMS========,007747,1,582.50,STRATEGIC (NON CYCLICAL),10/04/12,582.50
040412A,FAITHORN FARRELL TIMMS========,007748,1,612.50,STRATEGIC (NON CYCLICAL),10/04/12,612.50
139622,THAMES WATER UTILITIES LTD====,0423030577D,1,"1,536.89",WATER & SEWERAGE RATES,10/04/12,"1,536.89"
030412F,*PRINCIPAL CATERING CONSULTNTS,047025,1,247.50,REFRESHMENTS,10/04/12,"1,391.25"
030412F,*PRINCIPAL CATERING CONSULTNTS,047025,2,247.50,REFRESHMENTS,10/04/12,
030412F,*PRINCIPAL CATERING CONSULTNTS,047025,3,648.75,REFRESHMENTS,10/04/12,
030412F,*PRINCIPAL CATERING CONSULTNTS,047025,4,247.50,REFRESHMENTS,10/04/12,
030412C,AIRWAVE SOLUTIONS LTD=========,0940000028-018,1,"52,650.00",ACQUISITIONS,10/04/12,"52,650.00"
800009331,*NPS (SHOES) LTD,10122,1,29.45,CLOTHING,10/04/12,"2,684.95"
800009331,*NPS (SHOES) LTD,10122,2,29.45,CLOTHING,10/04/12,
800009331,*NPS (SHOES) LTD,10122,3,29.45,CLOTHING,10/04/12,
800009331,*NPS (SHOES) LTD,10122,4,29.45,CLOTHING,10/04/12,
800009331,*NPS (SHOES) LTD,10122,5,29.45,CLOTHING,10/04/12,
800009331,*NPS (SHOES) LTD,10122,6,29.45,CLOTHING,10/04/12,
800009331,*NPS (SHOES) LTD,10122,7,29.45,CLOTHING,10/04/12,
